CLIENT_ID,NAME_PRODUCT_TYPE,CAR_AGE,TOTAL_INCOME,PRIORIDAD_VENTA
ES182282431Z,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182293130G,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182277886A,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182215680W,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182424648X,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182182278J,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182443682U,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182439023Y,PRODUCT 2,64.0,2970.0,1. Urgente (Chatarra)
ES182171936G,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182185986Q,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182113183U,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182245636O,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182283965L,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182372519X,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182285864I,PRODUCT 1,29.0,2970.0,1. Urgente (Chatarra)
ES182310297M,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182236207T,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182139709T,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182382156U,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182239373D,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182304875U,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182304374C,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182309433I,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182131980J,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182170532Q,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182180183R,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182437355D,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182348034V,PRODUCT 1,40.0,2970.0,1. Urgente (Chatarra)
ES182294192H,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182167266M,PRODUCT 1,29.0,2970.0,1. Urgente (Chatarra)
ES182117890V,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182134031E,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182445774X,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182224160V,PRODUCT 2,17.0,2970.0,1. Urgente (Chatarra)
ES182204501S,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182228795P,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182127433K,PRODUCT 1,32.0,2970.0,1. Urgente (Chatarra)
ES182159608Q,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182136147T,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182339210O,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182407728N,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182206835F,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182416753Q,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182146370H,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182402435S,PRODUCT 2,14.0,2970.0,2. Alta (Renovación)
ES182415330V,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182297663D,PRODUCT 1,36.0,2970.0,1. Urgente (Chatarra)
ES182193355J,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182450196O,PRODUCT 1,27.0,2970.0,1. Urgente (Chatarra)
ES182224283C,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182263012B,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182404150T,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182338963I,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182148483Q,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182152617O,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182196200O,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182366640E,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182378896Z,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182277743B,PRODUCT 2,16.0,2970.0,1. Urgente (Chatarra)
ES182405370F,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182346637N,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182309395Z,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182262653H,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182368098X,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182179726W,PRODUCT 2,11.0,2970.0,2. Alta (Renovación)
ES182157088N,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182365211U,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182370842I,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182326621J,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182301566N,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182275689C,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182361911S,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182218435K,PRODUCT 1,26.0,2970.0,1. Urgente (Chatarra)
ES182354871W,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182259609O,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182423363T,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182136072Z,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182230111M,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182410566N,PRODUCT 2,14.0,2970.0,2. Alta (Renovación)
ES182386853R,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182296563M,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182220739E,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182273004I,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182206221W,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182415169V,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182191766F,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182303038C,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182407833U,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182426101G,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182420476B,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182421099N,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182418723I,PRODUCT 1,26.0,2970.0,1. Urgente (Chatarra)
ES182392176N,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182159154I,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182302473P,PRODUCT 2,14.0,2970.0,2. Alta (Renovación)
ES182135364T,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182400561U,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182343067J,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182352474W,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182140604Z,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182257365Z,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182191320P,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182186421J,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182333979P,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182137532D,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182287033Z,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182408895Z,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182219041W,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182258291Z,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182203972E,PRODUCT 1,31.0,2970.0,1. Urgente (Chatarra)
ES182364182O,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182283356Q,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182315339C,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182437096V,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182100550N,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182394384D,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182147168K,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182305784R,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182180675W,PRODUCT 1,26.0,2970.0,1. Urgente (Chatarra)
ES182345648M,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182172161Z,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182328708L,PRODUCT 2,23.0,2970.0,1. Urgente (Chatarra)
ES182213234E,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182316096N,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182233266U,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182248974E,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182346256P,PRODUCT 1,22.0,2970.0,1. Urgente (Chatarra)
ES182329589L,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182115832X,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182185587Z,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182418718S,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182406710S,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182396056Z,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182274138O,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182268544Y,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182225473I,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182316499X,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182377696Z,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182343515V,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182177487U,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182338024C,PRODUCT 1,22.0,2970.0,1. Urgente (Chatarra)
ES182359950A,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182375991T,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182113684G,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182450414W,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182298416A,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182352278U,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182366686X,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182369113E,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182427717X,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182247410T,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182277642Q,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182410646W,PRODUCT 2,17.0,2970.0,1. Urgente (Chatarra)
ES182202729Q,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182255517V,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182306277I,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182420776B,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182252070H,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182175699M,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182261460N,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182221361I,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182329284A,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182186472W,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182317467O,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182268812J,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182163698P,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182400648J,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182141237Z,PRODUCT 2,13.0,2970.0,2. Alta (Renovación)
ES182276828A,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182193382U,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182356304L,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182449378V,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182142855P,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182392537H,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182307507J,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182327056T,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182109641F,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182269607X,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182206187D,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182157738C,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182394696F,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182207609Y,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182384655O,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182292828Z,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182255599J,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182424140N,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182245887P,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182311515L,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182234652U,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182134976M,PRODUCT 1,22.0,2970.0,1. Urgente (Chatarra)
ES182422167B,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182279790Z,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182399834L,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182227543Z,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182350557M,PRODUCT 1,22.0,2970.0,1. Urgente (Chatarra)
ES182124350R,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182447625Q,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182455820F,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182417361F,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182139813F,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182375885H,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182163853G,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182125827N,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182387182F,PRODUCT 2,20.0,2970.0,1. Urgente (Chatarra)
ES182203614B,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182274489L,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182441016Z,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182371845F,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182166208O,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182134434S,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182169386S,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182312550O,PRODUCT 1,37.0,2970.0,1. Urgente (Chatarra)
ES182312982M,PRODUCT 2,16.0,2970.0,1. Urgente (Chatarra)
ES182144653J,PRODUCT 2,12.0,2970.0,2. Alta (Renovación)
ES182202087J,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182453583H,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182275596V,PRODUCT 1,35.0,2970.0,1. Urgente (Chatarra)
ES182261761Z,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182286164A,PRODUCT 1,33.0,2970.0,1. Urgente (Chatarra)
ES182340781N,PRODUCT 2,18.0,2970.0,1. Urgente (Chatarra)
ES182192520H,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182128934S,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182137458H,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182410363J,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182263193X,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182321108H,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182116094O,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182119611Z,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182418626E,PRODUCT 1,26.0,2970.0,1. Urgente (Chatarra)
ES182297316U,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182385613Z,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182400536F,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182228787A,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182101393T,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182222816Y,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182409592D,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182119452U,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182338394D,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182138181S,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182391415H,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182337607W,PRODUCT 1,29.0,2970.0,1. Urgente (Chatarra)
ES182371371P,PRODUCT 2,10.0,2970.0,2. Alta (Renovación)
ES182297691I,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182250766Q,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182325470E,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182441693E,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182380167X,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182113562J,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182404339Z,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182338095I,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182180851I,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182246725I,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182414697C,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182319291S,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182411857Q,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182108806U,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182410630W,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182411325J,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182222812O,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182192473G,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182373916K,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182417840A,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182375121N,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182189439Y,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182447573X,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182275030O,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182432137O,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182207988T,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182251068M,PRODUCT 1,28.0,2970.0,1. Urgente (Chatarra)
ES182180197A,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182376429O,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182218021J,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182164810O,PRODUCT 2,10.0,2970.0,2. Alta (Renovación)
ES182192910R,PRODUCT 2,15.0,2970.0,2. Alta (Renovación)
ES182159876R,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182205433P,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182323562X,PRODUCT 1,26.0,2970.0,1. Urgente (Chatarra)
ES182421844I,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182229097K,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182397814F,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182150005E,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182227605G,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182453184W,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182389437U,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182270923T,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182299344N,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182335075S,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182229635J,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182308113T,PRODUCT 1,30.0,2970.0,1. Urgente (Chatarra)
ES182419676K,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182353495L,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182204888P,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182244907M,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182415158C,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182242192K,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182378869R,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182224292O,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182155391F,PRODUCT 2,64.0,2970.0,1. Urgente (Chatarra)
ES182176981I,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182213052K,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182249105P,PRODUCT 1,40.0,2970.0,1. Urgente (Chatarra)
ES182107196V,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182317784N,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182119587C,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182234274N,PRODUCT 1,26.0,2970.0,1. Urgente (Chatarra)
ES182414870R,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182199546K,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182241250H,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182108556K,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182309835I,PRODUCT 2,21.0,2970.0,1. Urgente (Chatarra)
ES182234757B,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182254438S,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182325627G,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182200305N,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182120847Y,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182285392N,PRODUCT 1,25.0,2970.0,1. Urgente (Chatarra)
ES182197868R,PRODUCT 1,15.0,2970.0,2. Alta (Renovación)
ES182110825R,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182216100I,PRODUCT 1,64.0,2970.0,1. Urgente (Chatarra)
ES182384163T,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182351456E,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182280026S,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182100842A,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182412773F,PRODUCT 1,23.0,2970.0,1. Urgente (Chatarra)
ES182361487S,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182158908R,PRODUCT 2,17.0,2970.0,1. Urgente (Chatarra)
ES182324875O,PRODUCT 1,64.5,2970.0,1. Urgente (Chatarra)
ES182312098N,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182441764R,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182402431H,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182231169E,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182177041Y,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182440734G,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182166947D,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182375996O,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182166869D,PRODUCT 1,27.0,2970.0,1. Urgente (Chatarra)
ES182341320V,PRODUCT 1,16.0,2970.0,1. Urgente (Chatarra)
ES182325990F,PRODUCT 2,16.0,2970.0,1. Urgente (Chatarra)
ES182450255J,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182225642Q,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182331101G,PRODUCT 1,21.0,2970.0,1. Urgente (Chatarra)
ES182165610H,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182142540O,PRODUCT 1,13.0,2970.0,2. Alta (Renovación)
ES182437069T,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182455951R,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182312204U,PRODUCT 2,12.0,2970.0,2. Alta (Renovación)
ES182434892M,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182327738N,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182367525F,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182137786S,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182419359X,PRODUCT 1,18.0,2970.0,1. Urgente (Chatarra)
ES182247817U,PRODUCT 1,19.0,2970.0,1. Urgente (Chatarra)
ES182161279R,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
ES182396298Y,PRODUCT 1,24.0,2970.0,1. Urgente (Chatarra)
ES182227815G,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182364257Z,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182343258G,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182261022N,PRODUCT 2,11.0,2970.0,2. Alta (Renovación)
ES182444924X,PRODUCT 1,10.0,2970.0,2. Alta (Renovación)
ES182304342G,PRODUCT 1,20.0,2970.0,1. Urgente (Chatarra)
ES182310692Y,PRODUCT 1,14.0,2970.0,2. Alta (Renovación)
ES182345658B,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182121094F,PRODUCT 1,11.0,2970.0,2. Alta (Renovación)
ES182436242W,PRODUCT 1,17.0,2970.0,1. Urgente (Chatarra)
ES182290176M,PRODUCT 1,12.0,2970.0,2. Alta (Renovación)
